date,open,high,low,close,volume
2018-02-13 00:00:00-05:00,149.71984012510305,151.66288793199294,149.49235479629598,151.35958862304688,31785600
2018-02-14 00:00:00-05:00,150.4685489827036,154.43048556653434,149.75767394813963,154.1935272216797,52107400
2018-02-15 00:00:00-05:00,155.57736677292817,157.0559844970703,153.9660529572038,157.0559844970703,51633900
2018-02-16 00:00:00-05:00,156.54423916681262,158.06076462036012,156.08926851423152,156.35467529296875,62256300
2018-02-20 00:00:00-05:00,155.80490179396935,157.98490764362418,155.73854649557074,156.66741943359375,36785600
2018-02-21 00:00:00-05:00,157.43516492385564,158.9706507099989,156.12714994289342,156.22193908691406,41161800
2018-02-22 00:00:00-05:00,156.90439063968478,157.73848895729785,155.80491449522538,156.2030029296875,37074400
2018-02-23 00:00:00-05:00,157.4636119593902,159.39718627929688,156.81907754422528,159.39718627929688,50096900
2018-02-26 00:00:00-05:00,160.14596555496297,161.51083374023438,160.01326943433412,161.51083374023438,39266700
2018-02-27 00:00:00-05:00,161.55828044328092,161.82367277017642,159.4351418281171,159.51095581054688,42209900
2018-02-28 00:00:00-05:00,160.42080215636128,160.94211341634022,158.38296614155888,158.4872283935547,42936300
2018-03-01 00:00:00-05:00,158.57257127578663,159.30240723006153,154.4968837206584,155.89967346191406,76809900
2018-03-02 00:00:00-05:00,154.02297261682202,157.60578276128518,153.5111487945248,157.33091735839844,57445100
2018-03-05 00:00:00-05:00,156.59160115936658,159.48248217509507,156.0039344711269,159.07492065429688,38540200
2018-03-06 00:00:00-05:00,159.85214130965107,160.28815115779622,158.74317766065695,159.7478790283203,29480900
2018-03-07 00:00:00-05:00,158.5251394725461,160.25020323884107,158.25027414441274,160.11749267578125,34609400
2018-03-08 00:00:00-05:00,160.78099527258513,161.1127283076122,160.1364609958279,160.99899291992188,25828400
2018-03-09 00:00:00-05:00,162.14589291679673,164.12686157226562,161.90893452845475,164.12686157226562,38310500
2018-03-12 00:00:00-04:00,164.61024038904804,165.37798320151097,164.24058590664768,164.9988555908203,37635000
2018-03-13 00:00:00-04:00,165.37800642158484,166.0699353792937,162.3354685922046,162.7525177001953,55638900
2018-03-14 00:00:00-04:00,163.60556813918518,163.7287911427087,162.01320007452026,162.7240753173828,40536400
2018-03-15 00:00:00-04:00,162.83776719038923,163.52968146407628,161.98470852512554,162.58184814453125,28810400
2018-03-16 00:00:00-04:00,162.85674987509069,163.21691675040657,162.02265181328218,162.09848022460938,31176700
2018-03-19 00:00:00-04:00,160.5386962562349,160.65261617920999,157.2538651099721,158.63995361328125,71395100
2018-03-20 00:00:00-04:00,158.70639994416626,159.5323483471703,158.1747543290714,159.16209411621094,34075700
2018-03-21 00:00:00-04:00,158.74435039364795,160.2158640317878,157.77598780092563,158.46902465820312,43863500
2018-03-22 00:00:00-04:00,156.27599198035415,157.37726603615164,154.358258122673,154.55763244628906,66607300
2018-03-23 00:00:00-04:00,154.37729201963617,155.03236063774952,150.40891182692076,150.48486328125,80110400
2018-03-26 00:00:00-04:00,153.53233662060612,156.26653075738153,151.10194827069787,156.07664489746094,57481500
2018-03-27 00:00:00-04:00,157.2348357739461,157.2348357739461,149.6968269783542,151.0259552001953,78889100
2018-03-28 00:00:00-04:00,150.16205510177866,151.69054345711947,148.13988961981215,149.28863525390625,89369700
2018-03-29 00:00:00-04:00,150.0956196813061,153.52285091307365,148.70004260581092,152.02284240722656,68692600
2018-04-02 00:00:00-04:00,150.94055674999305,151.65258526531605,146.08926855280865,147.63673400878906,85549400
2018-04-03 00:00:00-04:00,148.92787199117498,149.92471475875274,146.62090667325108,149.29812622070312,64090000
2018-04-04 00:00:00-04:00,146.41198021345693,152.11769406284654,146.2410859199414,151.6525115966797,65768700
2018-04-05 00:00:00-04:00,153.16209009628864,153.39943294690218,151.40574720724516,152.51651000976562,43054900
2018-04-06 00:00:00-04:00,150.8361128349577,152.33612118808048,147.98799900944118,148.7000274658203,59870900
2018-04-09 00:00:00-04:00,149.98168182677352,152.73486743371004,149.48801915484603,149.7443389892578,41810400
2018-04-10 00:00:00-04:00,152.0987550908306,153.5417887781341,151.01647258222604,153.04812622070312,48296800
2018-04-11 00:00:00-04:00,152.0892707299291,153.79814187018226,151.99434229707123,152.16522216796875,41622100
2018-04-12 00:00:00-04:00,153.08614040418246,154.52918900864083,153.00070045368207,153.99754333496094,30467900
2018-04-13 00:00:00-04:00,154.76652948311843,154.9943693476174,152.53550090151325,153.20005798339844,44604900
2018-04-16 00:00:00-04:00,154.2728396661685,154.92790819547514,153.30447686257358,154.36778259277344,28180800
2018-04-17 00:00:00-04:00,155.9247661260972,158.03237182239752,155.61147182137603,157.6905975341797,35536100
2018-04-18 00:00:00-04:00,157.69058392327872,158.5450123269451,156.94057245924859,158.01336669921875,29573900
2018-04-19 00:00:00-04:00,157.21585939007375,157.58611353829434,156.0196425371662,156.560791015625,34705700
2018-04-20 00:00:00-04:00,156.16211839183057,156.2760383326835,153.5418438621416,154.08299255371094,49197100
2018-04-23 00:00:00-04:00,154.83298366808154,155.44058080628807,152.86779233288942,153.69374084472656,33040600
2018-04-24 00:00:00-04:00,154.42470304294324,154.6620458124721,149.4215134051245,150.43734741210938,70256800
2018-04-25 00:00:00-04:00,150.70317596749572,151.24430997004072,148.5480994809047,150.6177215576172,52089300
2018-04-26 00:00:00-04:00,152.56396865295923,154.3013199117636,152.0702915090282,153.78866577148438,43005500
2018-04-27 00:00:00-04:00,156.0481715789864,156.08615454709528,153.010186011879,153.88360595703125,51043400
2018-04-30 00:00:00-04:00,154.2443613184627,155.20322114779478,152.41206711663665,152.7918243408203,35615300
2018-05-01 00:00:00-04:00,152.39310680222823,154.55767251512577,152.0323410213258,154.53868103027344,36513500
2018-05-02 00:00:00-04:00,154.80448472212976,155.28867336528526,153.44689069143448,153.6272735595703,38646800
2018-05-03 00:00:00-04:00,152.84877644412694,154.17789044479082,151.1588967206017,153.6082763671875,60337100
2018-05-04 00:00:00-04:00,152.94369319801766,156.88357755078243,152.82975881298637,156.52281188964844,41543200
2018-05-07 00:00:00-04:00,157.25382735990206,158.3361098271246,157.13040448213658,157.82345581054688,32500200
2018-05-08 00:00:00-04:00,157.49124548112314,158.00389974296775,156.51339394581458,157.66213989257812,26040200
2018-05-09 00:00:00-04:00,157.94688755325822,159.49436730016512,157.3867620019411,159.3804473876953,29122700
2018-05-10 00:00:00-04:00,159.8931211678611,161.14629830435564,159.76969825665134,161.03236389160156,27067600
2018-05-11 00:00:00-04:00,160.84246442799184,161.26019006720205,160.17790749572774,160.8804473876953,24688800
2018-05-14 00:00:00-04:00,161.25073516911476,162.1716265693658,160.8899694080348,161.15579223632812,21821700
2018-05-15 00:00:00-04:00,159.88359442243134,159.96903434686527,158.5259861826594,159.3709259033203,49361600
2018-05-16 00:00:00-04:00,159.5798190299316,160.79501314028263,159.5038675872526,160.4247589111328,22941200
2018-05-17 00:00:00-04:00,159.86462292060756,161.02285699518038,159.02917159173393,159.8076629638672,27480200
2018-05-18 00:00:00-04:00,159.19056832369682,159.74120540115013,158.74437715212443,158.98171997070312,26217900
2018-05-21 00:00:00-04:00,160.2159045159777,160.9184445331218,159.19058171511492,159.87413024902344,22954600
2018-05-22 00:00:00-04:00,160.60516615188584,160.87098899847823,159.38048335767505,159.665283203125,19477700
2018-05-23 00:00:00-04:00,158.4500527844908,161.03234369374988,158.43107578995966,161.01336669921875,26557800
2018-05-24 00:00:00-04:00,160.96591186523438,161.25072616142643,159.3424805173194,160.96591186523438,27696500
2018-05-25 00:00:00-04:00,160.94690596405545,161.70640585710885,160.64311469858742,161.12728881835938,27460500
2018-05-29 00:00:00-04:00,160.39627646239435,161.31716777210193,159.45640815700145,160.41526794433594,41220500
2018-05-30 00:00:00-04:00,160.99441170252544,161.848840210226,160.65263740219348,161.56402587890625,22665800
2018-05-31 00:00:00-04:00,161.56402693838626,162.53238987672006,161.0418842281778,161.45960998535156,35670900
2018-06-01 00:00:00-04:00,162.2665524404628,164.0893437282254,162.21908097482293,163.99441528320312,45543300
2018-06-04 00:00:00-04:00,164.41209723882514,165.5133713060274,164.30768031377193,165.47540283203125,20459600
2018-06-05 00:00:00-04:00,165.86468970869214,166.26342397286297,165.25709257001398,165.98809814453125,24779300
2018-06-06 00:00:00-04:00,166.15895256194668,166.98490087572253,165.32350126490581,166.9564208984375,25036600
2018-06-07 00:00:00-04:00,166.98490428121306,167.02287275628242,164.76337909014498,165.59881591796875,39600300
2018-06-08 00:00:00-04:00,164.8202815278322,166.0259866196625,164.41204451046042,165.60826110839844,31780300
2018-06-11 00:00:00-04:00,165.48495196602633,166.46280350009977,165.45647197852983,166.05458068847656,22319700
2018-06-12 00:00:00-04:00,166.28236801762193,167.08933937158923,166.10199964925502,166.92794799804688,22511800
2018-06-13 00:00:00-04:00,167.18427981741723,168.1716195251448,166.54818834381487,166.91845703125,37858600
2018-06-14 00:00:00-04:00,167.68747649490828,168.88367925439383,167.5640535762184,168.60836791992188,35916000
2018-06-15 00:00:00-04:00,167.97227340620293,168.35203065469668,167.1937963977419,168.01974487304688,49615700
2018-06-18 00:00:00-04:00,166.96171091589943,168.06532731796574,166.43843638369808,167.92262268066406,31633200
2018-06-19 00:00:00-04:00,165.80108233149804,167.48505597576812,165.26829872536078,167.44700622558594,38236000
2018-06-20 00:00:00-04:00,168.21761070505016,169.3307507945637,168.06538269692987,168.63623046875,33038000
2018-06-21 00:00:00-04:00,169.06436483378408,169.23562497810494,166.8475933853099,167.17108154296875,43469400
2018-06-22 00:00:00-04:00,167.73240473875433,167.79899542079593,166.20064484465013,166.80003356933594,30073200
2018-06-25 00:00:00-04:00,165.28727380166822,165.53464792461108,161.55777500130765,163.04196166992188,77799700
2018-06-26 00:00:00-04:00,163.6413873463879,164.6498726433185,163.04199854953652,163.70799255371094,39008100
2018-06-27 00:00:00-04:00,164.4025047587715,165.1445982238207,161.36752569458307,161.481689453125,52843500
2018-06-28 00:00:00-04:00,161.28187071590713,163.42252786529906,160.94887379687535,162.87071228027344,46407700
2018-06-29 00:00:00-04:00,163.6508706247533,164.51665108130692,163.0705140515677,163.30836486816406,36408500
2018-07-02 00:00:00-04:00,161.77658385767745,164.45003888085847,161.424569340705,164.4024658203125,31770000
2018-07-03 00:00:00-04:00,165.0209233863235,165.0209233863235,162.33797324065023,162.4997100830078,25512700
2018-07-05 00:00:00-04:00,163.55576562722146,164.64987375472649,162.71852597101744,164.5166778564453,31626200
2018-07-06 00:00:00-04:00,164.8972055880862,167.1995995341059,164.59274960319414,167.07591247558594,37005600
2018-07-09 00:00:00-04:00,167.94167848934913,168.61716655751658,167.27569922592377,168.57911682128906,27362100
2018-07-10 00:00:00-04:00,168.89314338586786,169.0834211711498,168.12250891925413,168.70286560058594,23902500
2018-07-11 00:00:00-04:00,167.3803648040443,168.46497843265436,167.25669225476,167.8465576171875,30280600
2018-07-12 00:00:00-04:00,168.58863490234341,170.7388153076172,168.47447117012,170.7388153076172,27930100
2018-07-13 00:00:00-04:00,170.72931800949908,171.15744658785678,170.25361636304336,170.8815460205078,28049800
2018-07-16 00:00:00-04:00,170.9196033558627,171.20502725986537,170.18703324021325,170.47244262695312,21405300
2018-07-17 00:00:00-04:00,168.66478964119295,171.87101437859212,168.66478964119295,171.50949096679688,31034100
2018-07-18 00:00:00-04:00,171.5284951497321,171.67121435557232,170.66272917692228,171.1859893798828,23220800
2018-07-19 00:00:00-04:00,170.56756271152025,171.13841043232307,170.1299253738639,170.3297119140625,31094100
2018-07-20 00:00:00-04:00,170.84351799261015,171.41435133055936,170.1014099739274,170.2917022705078,35897300
2018-07-23 00:00:00-04:00,169.78738873192682,170.91003732324356,169.10237739858653,170.83392333984375,22184700
2018-07-24 00:00:00-04:00,172.59409854191225,173.20299615226392,170.83399640152513,171.5380401611328,36900300
2018-07-25 00:00:00-04:00,171.6141658177924,174.04023309847682,171.5285284707475,173.9355926513672,35026600
2018-07-26 00:00:00-04:00,171.57610204074132,172.1279178074579,171.07185935201613,171.30020141601562,40873500
2018-07-27 00:00:00-04:00,172.3847363755139,172.49890010620544,168.01779946944635,168.98822021484375,59456100
2018-07-30 00:00:00-04:00,168.99779088113996,169.09292251094698,165.80107487089546,166.60025024414062,60193000
2018-07-31 00:00:00-04:00,167.2566852803158,168.5220532770016,166.3243142101697,167.87509155273438,47285100
2018-08-01 00:00:00-04:00,168.26521357312942,169.01681590578653,167.54215218239193,168.5125732421875,37101900
2018-08-02 00:00:00-04:00,167.32331052764283,171.00525154011203,167.2471965139282,170.80545043945312,47178200
2018-08-03 00:00:00-04:00,171.12890375708824,171.33821364059392,170.37730155159926,171.32870483398438,28934400
2018-08-06 00:00:00-04:00,171.21460046160405,172.38482283992903,171.0052905055112,172.33724975585938,24808800
2018-08-07 00:00:00-04:00,172.8223839603069,173.28857675043997,172.45133729624527,172.96510314941406,29895700
2018-08-08 00:00:00-04:00,172.72729296873396,173.48841860450418,172.26110006897449,173.17445373535156,22680700
2018-08-09 00:00:00-04:00,173.06980895996094,173.7548206207242,172.8129259578585,173.06980895996094,18852900
2018-08-10 00:00:00-04:00,171.8995279361938,172.4132938079921,171.1003527103533,171.747314453125,33818500
2018-08-13 00:00:00-04:00,172.06126460025467,173.16488121546607,171.48090810104648,171.55702209472656,26089200
2018-08-14 00:00:00-04:00,172.21349085800819,172.83191165860697,171.29062857734274,172.63211059570312,20913000
2018-08-15 00:00:00-04:00,171.26209766279058,171.80440449578785,169.46394606049,170.52000427246094,58528000
2018-08-16 00:00:00-04:00,171.8329621331598,172.19450005696288,170.74836287901388,171.08135986328125,27711800
2018-08-17 00:00:00-04:00,170.63417434670214,171.5475133137641,169.60665712081155,171.119384765625,36092600
2018-08-20 00:00:00-04:00,171.49994658929725,171.56655178584808,170.3011837067378,170.9671630859375,24939000
2018-08-21 00:00:00-04:00,171.48095952488995,172.6226407379396,171.37630456685332,171.59512329101562,26258700
2018-08-22 00:00:00-04:00,171.23357575028086,172.46089423644077,171.01475703837568,172.26109313964844,18042400
2018-08-23 00:00:00-04:00,171.95662052303152,173.20295639900183,171.72827852758428,172.01370239257812,25776200
2018-08-24 00:00:00-04:00,172.58455846593722,173.75479501569603,172.54650872028634,173.61207580566406,23136100
2018-08-27 00:00:00-04:00,174.48740745497963,175.38172912597656,174.21150680961088,175.38172912597656,29343600
2018-08-28 00:00:00-04:00,175.84787495237077,176.02864390343962,175.26751835448457,175.63856506347656,20277000
2018-08-29 00:00:00-04:00,175.94300218429092,177.76018593924667,175.8764115034468,177.66505432128906,29175600
2018-08-30 00:00:00-04:00,177.32259430942895,178.40719375136334,176.76125519442212,177.35113525390625,29315500
2018-08-31 00:00:00-04:00,177.13230694110652,178.08371049631864,176.9420291335173,177.5794677734375,28653200
2018-09-04 00:00:00-04:00,177.0370559099902,177.34149729337787,175.8668343910594,176.8182373046875,29063500
2018-09-05 00:00:00-04:00,176.50435454071743,176.53289547999546,173.9355683848509,174.53494262695312,42623300
2018-09-06 00:00:00-04:00,174.6110394047914,174.82034928368205,171.80440268709074,172.97462463378906,46091400
2018-09-07 00:00:00-04:00,171.72829818290577,173.7928416322853,171.6712163068258,172.30865478515625,46629500
2018-09-10 00:00:00-04:00,173.29813460586064,173.39328075886192,171.94714343337776,172.8890380859375,26132000
2018-09-11 00:00:00-04:00,172.194498508081,174.5064016932559,171.74733776969308,174.22097778320312,30116500
2018-09-12 00:00:00-04:00,173.96409730849152,174.08776986440003,172.21350422252615,173.70721435546875,36204000
2018-09-13 00:00:00-04:00,174.79180466211247,175.89543590622063,174.71569066073315,175.56243896484375,31133200
2018-09-14 00:00:00-04:00,175.68615986586903,175.9620604713991,174.35418636110776,175.04872131347656,31224100
2018-09-17 00:00:00-04:00,174.75371508075875,174.87740212973543,172.3656985172122,172.52743530273438,33071200
2018-09-18 00:00:00-04:00,172.67018884993817,174.8013229349284,172.58455152046025,173.95457458496094,31877300
2018-09-19 00:00:00-04:00,173.98311743472928,174.39222840413828,172.68920836150778,173.82138061523438,31843400
2018-09-20 00:00:00-04:00,175.02016378970254,175.98107593126423,174.60154399979044,175.74322509765625,33295800
2018-09-21 00:00:00-04:00,176.21890119800162,176.46626080285094,174.5634544100573,174.78228759765625,38605400
2018-09-24 00:00:00-04:00,173.51473356063934,175.3351882213104,172.79989671367989,175.26846313476562,34945600
2018-09-25 00:00:00-04:00,175.19213826555557,175.64010366426112,174.5916709133786,175.5066680908203,25277500
2018-09-26 00:00:00-04:00,175.65913123246477,177.2698982195646,175.2874168926251,175.6305389404297,36210600
2018-09-27 00:00:00-04:00,176.3454105148666,177.7464912776824,176.2500931601416,177.117431640625,33113300
2018-09-28 00:00:00-04:00,176.6218238361947,177.54634699728183,176.2977680697114,177.07931518554688,28076800
2018-10-01 00:00:00-04:00,178.10862974636376,178.7376892580963,176.9934867265016,177.4414520263672,27371300
2018-10-02 00:00:00-04:00,177.2890035172982,178.40414687311264,176.63136605878296,177.04119873046875,25618600
2018-10-03 00:00:00-04:00,177.78463552512463,178.2040086779017,176.95542968247182,177.23182678222656,29128700
2018-10-04 00:00:00-04:00,176.51694001920336,176.63132373781573,172.5710434966114,173.82916259765625,80557300
2018-10-05 00:00:00-04:00,173.81011136147947,174.39151229184202,170.06436056923917,171.70372009277344,83325600
2018-10-08 00:00:00-04:00,171.103254027982,172.17073845581982,168.63467447353017,170.65528869628906,66864500
2018-10-09 00:00:00-04:00,170.7792010826923,172.53294437607687,170.36936846385632,171.20811462402344,49097900
2018-10-10 00:00:00-04:00,170.14060245480064,170.24544571675534,163.45926961462604,163.67848205566406,114471100
2018-10-11 00:00:00-04:00,163.0017985776529,165.2702033234154,159.94229176713324,161.64837646484375,143084500
2018-10-12 00:00:00-04:00,166.0041034352188,166.6617553721652,162.91600437870872,166.14707946777344,102078400
2018-10-15 00:00:00-04:00,165.56569001026918,165.88020530829272,163.516483081692,164.13601684570312,64885300
2018-10-16 00:00:00-04:00,165.86115108845334,169.32095020750754,165.55614717023394,168.91111755371094,71979700
2018-10-17 00:00:00-04:00,169.73078299024405,169.9023367721327,167.2431513491558,168.97781372070312,66987600
2018-10-18 00:00:00-04:00,168.339251189797,168.39643579157547,164.35523546975935,165.06053161621094,82486200
2018-10-19 00:00:00-04:00,166.39492381047177,167.81507129536035,164.30759831178617,164.90806579589844,82923700
2018-10-22 00:00:00-04:00,165.899232827918,167.03344226639734,164.49815229137107,165.7562713623047,52909300
2018-10-23 00:00:00-04:00,162.63957318315215,165.965950385715,160.90491112398104,165.14627075195312,77567000
2018-10-24 00:00:00-04:00,164.95568113987076,165.23207819317656,157.302151474654,157.5880889892578,102997400
2018-10-25 00:00:00-04:00,160.0376242958517,164.0121141161188,159.32278768335647,163.03993225097656,83481100
2018-10-26 00:00:00-04:00,157.45469723955176,161.99153689057556,156.5301739262998,158.84625244140625,130970900
2018-10-29 00:00:00-04:00,161.27666706587974,161.89618627324805,152.58424452179858,155.5770263671875,111871900
2018-10-30 00:00:00-04:00,155.11955563006742,158.25529938779908,154.4142448880495,158.14093017578125,92584000
2018-10-31 00:00:00-04:00,160.71428233785176,163.22097999842578,160.63803137571213,161.8580322265625,73828600
2018-11-01 00:00:00-04:00,162.0963213899249,164.1645797862354,160.86679454399038,163.99301147460938,52706800
2018-11-02 00:00:00-04:00,163.48785156156262,164.4600331523922,160.33304252885935,161.43865966796875,75966800
2018-11-05 00:00:00-05:00,161.64839972962636,161.70558433449273,159.24654452151685,161.0384063720703,39573500
2018-11-06 00:00:00-05:00,161.0479163992154,163.16383383080117,160.80963754019348,162.2583770751953,34410400
2018-11-07 00:00:00-05:00,164.2027084352181,167.34799194335938,163.81192765820543,167.34799194335938,51169600
2018-11-08 00:00:00-05:00,166.56644056082771,167.081131016466,165.4894300580785,166.280517578125,40296500
2018-11-09 00:00:00-05:00,164.7268958006214,165.1272024249304,162.18208005391074,163.4783172607422,50602700
2018-11-12 00:00:00-05:00,162.3346127122697,162.63960206043032,158.38870121816151,158.53167724609375,62578400
2018-11-13 00:00:00-05:00,159.27509328847975,161.53397182360374,158.21713475746253,158.66510009765625,64128100
2018-11-14 00:00:00-05:00,160.23774591977588,160.79055456084657,156.54919421677104,157.45465087890625,75270700
2018-11-15 00:00:00-05:00,157.16871199408016,160.63805121121447,155.79623813624605,160.2091522216797,73254300
2018-11-16 00:00:00-05:00,158.64606121194257,160.4188565023855,158.00747561584046,159.64683532714844,65390700
2018-11-19 00:00:00-05:00,158.88430714660728,159.07492728538725,153.96622903180833,154.46185302734375,67280500
2018-11-20 00:00:00-05:00,150.94492172313053,153.81380915424984,149.7630676179594,151.69789123535156,102652800
2018-11-21 00:00:00-05:00,153.7851375508401,154.37606429872233,151.76452351336928,152.85107421875,42965800
2018-11-23 00:00:00-05:00,151.63113017498264,153.2990821764563,151.63113017498264,151.74551391601562,23503700
2018-11-26 00:00:00-05:00,153.87094584356763,155.32921117898448,153.2228198370567,155.25296020507812,42012600
2018-11-27 00:00:00-05:00,154.40467234122326,156.16794139210347,153.62311084607882,155.77716064453125,36608100
2018-11-28 00:00:00-05:00,156.90187523800697,160.79058837890625,155.8057981864786,160.79058837890625,70141000
2018-11-29 00:00:00-05:00,160.11383951400168,161.32428543620196,158.99869639281278,160.26632690429688,44885700
2018-11-30 00:00:00-05:00,160.48559365739357,161.52448606918858,159.68496557886334,161.42916870117188,36722800
2018-12-03 00:00:00-05:00,164.99385631468127,165.18447654242837,161.56263404166884,164.25042724609375,50771700
2018-12-04 00:00:00-05:00,163.39259927962235,163.85010523592987,157.75969717271258,157.9503173828125,70594700
2018-12-06 00:00:00-05:00,154.76686959124498,159.08448080716968,154.18546866703025,159.06541442871094,71715500
2018-12-07 00:00:00-05:00,158.36967259651934,159.28465531850662,153.3181576135617,153.81378173828125,80432200
2018-12-10 00:00:00-05:00,153.52784028407578,156.10124912145577,151.93613920857265,155.42454528808594,73960800
2018-12-11 00:00:00-05:00,157.95979349358987,157.9979262496193,154.6238899668893,155.93919372558594,59058300
2018-12-12 00:00:00-05:00,158.21719399703255,159.7421848167697,157.22596014457662,157.31173706054688,53780000
2018-12-13 00:00:00-05:00,158.34106744837337,158.9987194070988,156.33951927341653,157.35935974121094,46378500
2018-12-14 00:00:00-05:00,155.55798796956586,156.12984854653067,153.1656587442561,153.52784729003906,56547400
2018-12-17 00:00:00-05:00,152.87020926515117,154.09019605980717,148.84806030222953,150.04898071289062,74834100
2018-12-18 00:00:00-05:00,151.2117203579812,152.45077302416146,149.6772043073376,150.9925079345703,63642100
2018-12-19 00:00:00-05:00,150.76377727788673,153.1846983822102,146.15070252950704,147.284912109375,81856500
2018-12-20 00:00:00-05:00,146.92268169046883,148.56204076839575,143.33897427587925,145.14988708496094,99002100
2018-12-21 00:00:00-05:00,145.87429755808162,146.86553105729587,139.8410760472385,140.65122985839844,141129400
2018-12-24 00:00:00-05:00,139.62943530992285,141.44552972074598,137.1251333237363,137.16336059570312,56163300
2018-12-26 00:00:00-05:00,138.67360139005768,145.80417671648632,137.72731227094897,145.72772216796875,98982100
2018-12-27 00:00:00-05:00,143.73003670350894,146.41595188172448,140.5853211942636,146.2917022705078,85824300
2018-12-28 00:00:00-05:00,147.34308159147085,148.71949680792892,145.02039185244467,146.21519470214844,77856600
2018-12-31 00:00:00-05:00,147.64900606640865,148.13648053678216,145.96672835835463,147.44827270507812,53015300
2019-01-02 00:00:00-05:00,144.3226369995191,148.87244118745846,144.21749376102696,148.04086303710938,58576700
2019-01-03 00:00:00-05:00,145.86154034542182,146.49238517679825,142.88887021857158,143.2042999267578,74820200
2019-01-04 00:00:00-05:00,145.6129820878933,150.06720977656417,145.0394855785965,149.33120727539062,74709300
2019-01-07 00:00:00-05:00,149.7040563945971,151.84514896979434,149.21658194182893,151.10914611816406,52059300
2019-01-08 00:00:00-05:00,152.49505849128164,153.03989554722472,150.25839123897686,152.4759521484375,49388700
2019-01-09 00:00:00-05:00,153.0686169297648,154.38768424320008,152.42820420679234,153.71859741210938,46491700
2019-01-10 00:00:00-05:00,152.55242569744468,154.2442559428542,151.69215893969894,154.15823364257812,38943400
2019-01-11 00:00:00-05:00,153.2501498361321,153.75674493007966,152.73398698777592,153.59425354003906,30176600
2019-01-14 00:00:00-05:00,152.29434771322138,152.89653299898953,151.58701919636664,152.23699951171875,30710200
2019-01-15 00:00:00-05:00,152.93473170166973,155.41992692581888,152.84870941548576,155.2096405029297,40874200
2019-01-16 00:00:00-05:00,155.46772548444244,156.5478318201917,155.12362171460163,155.1809844970703,33812200
2019-01-17 00:00:00-05:00,154.6839458351271,157.10222544775576,154.43543211234518,156.4044647216797,39329000
2019-01-18 00:00:00-05:00,157.50367962616622,158.68892922791906,156.58607926383704,157.9529266357422,57183200
