date,open,high,low,close,volume,sma_10,sma_20,sma_50,rsi,macd,macd_signal,macd_diff,bb_high,bb_low,bb_mid,atr,returns,log_returns,volume_sma
2018-03-14 00:00:00-04:00,244.5188714747904,244.70369878146147,241.7551646864321,242.3096466064453,105895100,241.0017105102539,240.47934494018554,241.46539154052735,52.997283326202954,0.8463410628839938,0.23340998381857408,0.6129310790654197,245.88980297663022,235.06888690374086,240.47934494018554,3.5625759080998223,-0.005131589787315649,-0.005144801612012812,105911165.0
2018-03-15 00:00:00-04:00,242.82015876545825,243.4626626446098,241.54390753995625,242.0456085205078,83433000,241.64423370361328,240.717431640625,241.57506011962892,52.44976026576198,0.8141359109116877,0.3495551692371968,0.46458074167449087,245.9609748248843,235.4738884563657,240.717431640625,3.445160136425088,-0.0010896722009847704,-0.0010902663253773408,104046030.0
2018-03-16 00:00:00-04:00,242.5731714551364,243.3596693637448,242.25505565037898,242.30807495117188,100343700,242.19154052734376,240.81725006103517,241.66005340576172,52.96989591443214,0.8005635451640103,0.4397568444225595,0.36080670074145077,246.1019446514806,235.53255547058973,240.81725006103517,3.2929387583402248,0.0010843676622285248,0.0010837801602887947,103503200.0
2018-03-19 00:00:00-04:00,241.5569109929973,242.4847756433966,237.3770433606268,239.029541015625,109208400,242.13726654052735,240.74962005615234,241.6594073486328,46.17529177828344,0.5192712233503869,0.455659720208125,0.06361150314226188,246.08919105118244,235.41004906112224,240.74962005615234,3.422566867228052,-0.013530436145008928,-0.013622806651283072,100942615.0
2018-03-20 00:00:00-04:00,239.42723539305518,240.07233951458812,238.75562162094462,239.4360809326172,59757300,242.0629119873047,240.77757034301757,241.63502990722657,47.08175187772413,0.32539841504166134,0.4296074591748323,-0.10420904413317095,246.0833865565198,235.47175412951535,240.77757034301757,3.272149083400584,0.0017007936143156321,0.0016993489027285823,99611995.0
2018-03-21 00:00:00-04:00,239.39185251338063,241.4861955710921,238.76443954354212,238.9765167236328,78709600,241.9513961791992,240.84196014404296,241.59265991210938,46.13587745860768,0.13313512787178183,0.3703129929142222,-0.23717786504244037,246.0261343226336,235.65778596545232,240.84196014404296,3.2328352936969695,-0.0019193607212176778,-0.0019212050543449834,98603290.0
2018-03-22 00:00:00-04:00,236.74961765474657,237.59795331535972,232.72880812684755,233.00277709960938,148785900,241.12633056640624,240.59225616455078,241.4199005126953,36.008979138148895,-0.49555334493695113,0.19713972534398755,-0.6926930702809386,246.69945593464442,234.48505639445713,240.59225616455078,3.4481833867747045,-0.024997182593182732,-0.02531491834044719,100517020.0
2018-03-23 00:00:00-04:00,233.44464923481146,233.771610570164,227.84202490130033,228.03643798828125,183534800,239.38479614257812,239.90456008911133,241.15520812988282,30.094692833638007,-1.3786434069307916,-0.11801690111096824,-1.2606265058198234,248.06843228061223,231.74068789761043,239.90456008911133,3.6254264069239164,-0.021314506089363028,-0.02154494045377308,105055440.0
2018-03-26 00:00:00-04:00,231.6418870783982,234.55805609934146,229.23824688504877,234.2752685546875,141956100,238.29794464111328,239.388419342041,240.98008544921876,42.80368443644611,-1.5571275595268617,-0.40583903279414696,-1.1512885267327146,247.60518003695873,231.17165864712328,239.388419342041,3.8322972429336515,0.027358919571997875,0.026991353408319454,107828675.0
2018-03-27 00:00:00-04:00,235.21205195547876,235.74224499591256,228.73458164104392,230.28988647460938,129941400,236.97098388671876,238.8257179260254,240.6935693359375,38.04535953305534,-1.9971427446208168,-0.7240997751594809,-1.2730429694613359,247.87425663245028,229.7771792196005,238.8257179260254,4.059109108071865,-0.017011535637820874,-0.017157894038945614,109370785.0
2018-03-28 00:00:00-04:00,230.42242836273297,232.0926172982425,228.50480702582675,229.6094207763672,146452300,235.70096130371093,238.35133590698243,240.4101675415039,37.28326674025317,-2.3734066889887515,-1.0539611579253352,-1.3194455310634163,248.2482647600176,228.45440705394725,238.35133590698243,4.025444905524998,-0.00295482232702049,-0.002959196433108534,110598010.0
2018-03-29 00:00:00-04:00,230.7494126132141,234.40790666269632,229.6182890991537,232.54330444335938,111601600,234.7507308959961,238.19748229980468,240.13897064208984,42.62014103459294,-2.407111005995745,-1.324591127539417,-1.0825198784563277,248.35176883934977,228.04319576025958,238.19748229980468,4.080662118439579,0.012777714682054464,0.012696768494733087,107335335.0
2018-04-02 00:00:00-04:00,232.0130331334397,232.52558895343842,225.0495580668502,227.52389526367188,186286300,233.2723129272461,237.73192672729493,239.7756576538086,36.84369043472927,-2.806494767204242,-1.6209718554723822,-1.18552291173186,248.89688939010455,226.56696406448532,237.73192672729493,4.324453851158835,-0.021584836388656714,-0.021821196353002312,109695490.0
2018-04-03 00:00:00-04:00,228.76108647586676,230.91729468859214,226.96719481188146,230.44009399414062,119956900,232.41336822509766,237.2753173828125,239.44831390380858,41.78068314092306,-2.854788188316462,-1.8677351220411982,-0.9870530662752639,248.84161355425184,225.70902121137314,237.2753173828125,4.297714281555395,0.01281710972418626,0.01273566575262701,110827965.0
2018-04-04 00:00:00-04:00,226.88763069202741,233.6125052626878,226.75508245525387,232.9055633544922,123715300,231.76031646728515,236.91161422729493,239.13014526367186,45.64898682731181,-2.663416097042216,-2.026871317041402,-0.6365447800008139,248.54699281971423,225.27623563487563,236.91161422729493,4.480550604832432,0.010698960053428186,0.010642131161003985,113053070.0
2018-04-05 00:00:00-04:00,234.6640811810207,235.62732788506736,233.5771587564757,234.74363708496094,82652600,231.33702850341797,236.6442123413086,238.83817565917968,48.401554928433846,-2.3365014134476496,-2.0887973363226515,-0.2477040771249981,248.22063181527255,225.06779286734462,236.6442123413086,4.354923028099771,0.007891927114128672,0.00786094873666538,112832525.0
2018-04-06 00:00:00-04:00,232.7819206539907,234.27533379736204,227.9923030419464,229.5122528076172,179521200,230.98797607421875,236.0571533203125,238.44351287841798,41.897853698559366,-2.471063282744865,-2.165250525607094,-0.3058127571377707,247.8282586457724,224.2860479948526,236.0571533203125,4.5260952434508255,-0.022285521099983385,-0.022537595436239625,118463525.0
2018-04-09 00:00:00-04:00,230.97034824673102,234.03675757195995,229.70667639270897,230.6433868408203,105442900,231.24867095947266,235.31673355102538,238.0693618774414,43.66062284266866,-2.458096069058456,-2.2238196342973664,-0.23427643476108972,246.47809538037805,224.1553717216727,235.31673355102538,4.52598163780025,0.0049284254734376365,0.004916320540495549,118054405.0
2018-04-10 00:00:00-04:00,233.5330469478276,235.09719751911547,232.3931047987183,234.31069946289062,103529000,231.25221405029296,234.77507934570312,237.71081726074217,49.05704531104863,-2.1273749253035703,-2.2045306924986074,0.07715576719503714,244.98736015255426,224.56279853885198,234.77507934570312,4.520826569264171,0.01590035887133978,0.01577527236989159,119634615.0
2018-04-11 00:00:00-04:00,232.8260584961061,234.743679746807,232.75537508521705,233.08233642578125,91140200,231.53145904541014,234.25122146606446,237.36115325927733,47.4186941984619,-1.9420084033812373,-2.1520262346751333,0.21001783129389606,243.6497776560018,224.85266527612714,234.25122146606446,4.339932147287441,-0.005242453886762921,-0.005256243764453097,119593180.0
2018-04-12 00:00:00-04:00,234.4079115432017,235.9455254387368,234.23116253465432,234.99996948242188,68890500,232.0705139160156,233.88573760986327,237.10124145507814,50.214042376477714,-1.6216734953239325,-2.045955686804893,0.4242821914809607,242.54154642409952,225.22992879562702,233.88573760986327,4.234450494835164,0.008227277476477779,0.008193617920787296,117742950.0
2018-04-13 00:00:00-04:00,236.3078500612923,236.42273422394206,233.30330559064134,234.31069946289062,85079200,232.24725341796875,233.4989921569824,236.82508087158203,49.20154970333834,-1.4072027456082878,-1.9182050985655723,0.5110023529572845,241.31206824178685,225.68591607217797,233.4989921569824,4.154806076154132,-0.0029330642937925866,-0.002937374156334039,117825260.0
2018-04-16 00:00:00-04:00,235.94548491535662,237.00592484828672,235.12365879979507,236.23709106445312,63405300,233.1185729980469,233.1954429626465,236.59308074951173,52.1080419485316,-1.0694613439046634,-1.7484563476333905,0.6789950037287271,240.02589233613992,226.36499358915307,233.1954429626465,4.050550312528558,0.008221526400537194,0.00818791375817276,115978340.0
2018-04-17 00:00:00-04:00,238.00443144378508,239.36532282768732,237.49190264543654,238.76441955566406,64682000,233.9510055541992,233.18218688964845,236.51953643798828,55.69001343085887,-0.5910512909188697,-1.5169753362904863,0.9259240453716167,239.96817950608514,226.39619427321176,233.18218688964845,3.9846704161503896,0.010698271299494522,0.010641449697783415,113752020.0
2018-04-18 00:00:00-04:00,239.20631965807513,239.74535822498413,238.48168656357623,238.94122314453125,57303900,234.55457153320313,233.15744400024414,236.65231872558593,55.938289550498666,-0.1953889825910835,-1.2526580655506059,1.0572690829595224,239.85507854722442,226.45980945326386,233.15744400024414,3.790313362240212,0.0007404938692130436,0.0007402198388980403,113629350.0
2018-04-19 00:00:00-04:00,238.28726367597648,238.4905223067502,236.58174658331473,237.6156768798828,77655900,234.8417755126953,233.08940200805665,236.66705169677735,53.517176757184906,0.011087927125032593,-0.9999088670154782,1.0109967941405107,239.57343133278226,226.60537268333104,233.08940200805665,3.688110733595663,-0.005547582987999733,-0.005563027974552836,113576665.0
2018-04-20 00:00:00-04:00,237.54493017642025,237.76585288421933,234.7171087293506,235.60079956054688,99953100,235.45063018798828,233.21930313110352,236.66718841552733,49.976318804633586,0.01200027334161291,-0.79752703894406,0.8095273122856729,239.79464052436361,226.64396573784342,233.21930313110352,3.642441692258025,-0.008479563915113508,-0.00851571995392285,111135025.0
2018-04-23 00:00:00-04:00,236.17531609521794,236.73204585987767,234.48746268595818,235.56556701660156,65558000,235.9428482055664,233.59575958251952,236.84335723876953,49.914129044037715,0.00976774595054053,-0.6360680819651399,0.6458358279156804,239.79227123201196,227.39924793302708,233.59575958251952,3.5425946552338443,-0.00014954339718298293,-0.00014955457991168617,105236185.0
2018-04-24 00:00:00-04:00,236.59058307701824,236.81150581015282,230.89076577490286,232.39305114746094,112885500,235.75108337402344,233.50164871215821,236.8879507446289,44.539544740719684,-0.24517088753177063,-0.557888643078466,0.31271775554669534,239.71118043571963,227.2921169885968,233.50164871215821,3.7124621823778527,-0.013467655350992147,-0.013559166779707303,103782655.0
2018-04-25 00:00:00-04:00,232.33117921342284,233.40928319691392,230.5107781054454,232.96743774414062,103840900,235.73959350585938,233.63552627563476,236.87643493652342,45.67996931189524,-0.39629514949896816,-0.5255699443625664,0.12927479486359827,239.67544219851538,227.59561035275414,233.63552627563476,3.654322390170042,0.00247161691730291,0.002468567495844179,102477630.0
2018-04-26 00:00:00-04:00,233.9925689185512,236.16644142701392,233.5507233779955,235.3357696533203,67731900,235.7731735229492,233.9218437194824,236.90066772460938,50.22481336044033,-0.32125440302019115,-0.4847068360940914,0.16345243307390023,239.70880613955111,228.1348812994137,233.9218437194824,3.6217996253631317,0.010165935343207755,0.0101146097776642,98541610.0
2018-04-27 00:00:00-04:00,235.9454514886593,236.2459031345323,234.619915244341,235.55662536621094,57053600,235.89776611328125,234.072509765625,236.86612274169923,50.6395655685403,-0.24118265699542007,-0.43600200027435715,0.19481934327893707,239.86496702664815,228.28005250460185,234.072509765625,3.4792416442794303,0.0009384706507471474,0.0009380305624844136,95814210.0
2018-04-30 00:00:00-04:00,236.17520579011554,236.731935294756,233.67434578801672,233.74505615234375,82182300,235.6485626220703,234.3835678100586,236.7347897338867,47.167784991483906,-0.3202125065780024,-0.4128441015350862,0.09263159495708384,239.3444253455543,229.4227102745629,234.3835678100586,3.4491236344551335,-0.007690589093177991,-0.007720314173806505,90609010.0
2018-05-01 00:00:00-04:00,233.1794895687467,234.26643897285976,231.62418511436118,234.160400390625,74203400,235.18816070556642,234.5695831298828,236.6103549194336,48.04723051709995,-0.3453484608145345,-0.3993449733909759,0.05399651257644139,239.1925112369055,229.9466550228601,234.5695831298828,3.391490079029665,0.0017769113285996951,0.0017753344893242224,88321335.0
2018-05-02 00:00:00-04:00,233.96606511885076,234.7790458316721,232.19868291240678,232.58750915527344,86368900,234.55278930664062,234.55368041992188,236.4845635986328,44.992812637475765,-0.48657908235762193,-0.41679179518430515,-0.06978728717331678,239.20151688257315,229.9058439572706,234.55368041992188,3.3335524247607835,-0.006717152997379849,-0.00673981460758658,86454015.0
2018-05-03 00:00:00-04:00,231.75680484646094,232.7288433491431,228.9201373860479,232.07492065429688,136311500,233.99871368408202,234.42024459838868,236.37228759765625,44.01089481569818,-0.6325750442444189,-0.4599484449963279,-0.17262659924809098,239.19023375958133,229.65025543719602,234.42024459838868,3.36749196321324,-0.0022038522310945385,-0.00220628428734153,89136960.0
2018-05-04 00:00:00-04:00,231.10288831433,235.75995770217375,230.7759269200338,235.07949829101562,91222100,233.94658355712892,234.6986068725586,236.3139404296875,50.7901680176628,-0.5000691055372215,-0.4679725771045067,-0.03209652843271482,238.90718154550473,230.49003219961247,234.6986068725586,3.4829590217080044,0.012946584784981674,0.012863494147738108,84722005.0
2018-05-07 00:00:00-04:00,235.84832249995793,236.84687075534896,235.15901757631318,235.8748321533203,55304900,233.97751007080078,234.9601791381836,236.1956298828125,52.43206035744858,-0.3271096818587296,-0.4397999980553513,0.11269031619662173,238.75835763033547,231.16200064603174,234.9601791381836,3.360417124752671,0.003383254890735321,0.003377544559952449,82215105.0
2018-05-08 00:00:00-04:00,235.50367003813554,236.23712175990264,234.3106817006053,235.8748321533203,67499200,234.32568817138673,235.03838577270508,236.02116485595704,52.43206035744858,-0.18787241622050033,-0.3894144816883811,0.20154206546788078,238.8442559761419,231.23251556926826,235.03838577270508,3.2579901915058613,0.0,0.0,80413615.0
2018-05-09 00:00:00-04:00,236.54636971982185,238.48165491620054,236.0249953336343,238.15469360351562,59666100,234.84441375732422,235.2920036315918,235.9533804321289,57.1816006003264,0.10522689523497775,-0.29048620630370936,0.3957131015386871,239.2168487268506,231.367158536333,235.2920036315918,3.211478232318316,0.009665556216329918,0.00961914355763031,78839910.0
2018-05-10 00:00:00-04:00,238.89696721028608,240.70854952792098,238.79092862937145,240.38156127929688,72063900,235.34899291992187,235.56108322143555,235.9790704345703,61.251322685016014,0.511305806890789,-0.1301278036648097,0.6414336105555987,240.06424392699577,231.05792251587533,235.56108322143555,3.1645052103245335,0.009350509293293952,0.009307063895685263,78998580.0
2018-05-11 00:00:00-04:00,240.505332872426,241.38017828562056,239.99277701782748,241.11508178710938,59871500,235.90483856201172,235.90130233764648,236.08896453857423,62.51516378401969,0.8821464100148262,0.0723270390711175,0.8098193709437087,240.9680713531765,230.83453332211647,235.90130233764648,3.0375692144294297,0.003051484081843636,0.0030468377540233374,77738195.0
2018-05-14 00:00:00-04:00,241.5480657283191,242.20198836008126,240.68203894368625,241.22994995117188,54790600,236.65332794189453,236.15094528198242,236.1768634033203,62.72022380191593,1.1718013638974298,0.29222190403638,0.8795794598610498,241.72581820628517,230.57607235767966,236.15094528198242,2.9291678002841137,0.0004764038948170679,0.0004762904505103458,77307460.0
2018-05-15 00:00:00-04:00,240.00163399076862,240.01929810214165,238.62307819662107,239.56863403320312,87036100,237.19415130615235,236.19115600585937,236.1767904663086,57.79576383739821,1.2528585181965752,0.4843492268684191,0.7685092913281562,241.85179291676172,230.53051909495701,236.19115600585937,2.906146654160306,-0.0068868559575833155,-0.006910679793965715,78425165.0
